P_min_pct,S_min_pct,policy,fit_method,evaluation_window,n_test_months,n_infeasible_fits,n_meets_both,pass_rate_both,pass_rate_packet,pass_rate_sensor,mean_n_links,mean_test_packet_coverage_pct,min_test_packet_coverage_pct,mean_test_worst_sensor_coverage_pct,min_test_worst_sensor_coverage_pct,mean_extra_budget_over_oracle_when_passing,max_extra_budget_over_oracle_when_passing,mean_subset_jaccard_with_test_oracle,n_reconfigurations,mean_consecutive_subset_jaccard,mean_links_changed_per_reoptimization,max_links_changed_in_one_reoptimization
98,90,expanding_window,coverage_only,common_after_initial_window,14,0,7,0.5,0.5,0.5714285714285714,13.857142857142858,96.82451328505526,79.53573689173653,85.10160780511949,0.0,3.0,8.0,0.6117279806659506,3,0.9687680740312319,0.5384615384615384,5
98,90,expanding_window,coverage_only,common_excluding_new_sensor_cold_starts,13,0,7,0.5384615384615384,0.5384615384615384,0.6153846153846154,13.846153846153847,98.15441916146439,97.22013241047246,91.64788532859022,85.34723063871046,3.0,8.0,0.6182981492192018,3,0.9661654135338346,0.5833333333333334,5
98,90,expanding_window,coverage_only,excluding_initial_observation_cold_start,15,0,7,0.4666666666666667,0.4666666666666667,0.6,13.8,96.87545799013351,79.53573689173653,85.53218847427976,0.0,3.0,8.0,0.6328508771929825,4,0.9658968850698174,0.5714285714285714,5
98,90,expanding_window,exact,all_available_policy_months,16,0,7,0.4375,0.4375,0.5625,13.4375,95.27302718506536,71.95598956947475,81.19269060857467,0.0,2.5714285714285716,5.0,0.6173156927244582,5,0.9583333333333334,0.6,4
98,90,expanding_window,exact,common_after_initial_window,14,0,7,0.5,0.5,0.5714285714285714,13.642857142857142,96.77312582359586,79.53573689173653,85.01351663490765,0.0,2.5714285714285716,5.0,0.612391403929993,3,0.9793956043956045,0.3076923076923077,2
98,90,expanding_window,exact,common_excluding_new_sensor_cold_starts,13,0,7,0.5384615384615384,0.5384615384615384,0.6153846153846154,13.615384615384615,98.09907881835427,97.22013241047246,91.55301791451592,85.34723063871046,2.5714285714285716,5.0,0.6190126050420168,3,0.9776785714285715,0.3333333333333333,2
98,90,expanding_window,exact,excluding_initial_observation_cold_start,15,0,7,0.4666666666666667,0.4666666666666667,0.6,13.6,96.82749635943807,79.53573689173653,85.44997004874871,0.0,2.5714285714285716,5.0,0.6334700722394221,4,0.975765306122449,0.35714285714285715,2
98,90,expanding_window,multicover,all_available_policy_months,16,0,7,0.4375,0.4375,0.5625,13.4375,95.16552438663058,71.95598956947475,81.19269060857467,0.0,2.5714285714285716,5.0,0.6033647998673153,7,0.931984126984127,1.0,4
98,90,expanding_window,multicover,common_after_initial_window,14,0,7,0.5,0.5,0.5714285714285714,13.642857142857142,96.65026548252753,79.53573689173653,85.01351663490765,0.0,2.5714285714285716,5.0,0.5964475263789727,5,0.948992673992674,0.7692307692307693,3
98,90,expanding_window,multicover,common_excluding_new_sensor_cold_starts,13,0,7,0.5384615384615384,0.5384615384615384,0.6153846153846154,13.615384615384615,97.96676768181914,96.77149014286854,91.55301791451592,85.34723063871046,2.5714285714285716,5.0,0.6018422753716871,4,0.9466619981325864,0.8333333333333334,4
98,90,expanding_window,multicover,excluding_initial_observation_cold_start,15,0,7,0.4666666666666667,0.4666666666666667,0.6,13.6,96.71282670777428,79.53573689173653,85.44997004874871,0.0,2.5714285714285716,5.0,0.6185891198584698,6,0.9475340136054423,0.7857142857142857,3
98,90,expanding_window,proposed,all_available_policy_months,16,0,7,0.4375,0.4375,0.5625,13.4375,95.59790801903381,71.95598956947475,81.19269060857467,0.0,2.5714285714285716,5.0,0.6226154003267974,6,0.9494444444444444,0.7333333333333333,4
98,90,expanding_window,proposed,common_after_initial_window,14,0,7,0.5,0.5,0.5714285714285714,13.642857142857142,97.14441820527409,84.7338302352318,85.01351663490765,0.0,2.5714285714285716,5.0,0.6184482126183807,4,0.9691391941391942,0.46153846153846156,2
98,90,expanding_window,proposed,common_excluding_new_sensor_cold_starts,13,0,7,0.5384615384615384,0.5384615384615384,0.6153846153846154,13.615384615384615,98.09907881835427,97.22013241047246,91.55301791451592,85.34723063871046,2.5714285714285716,5.0,0.6190126050420168,3,0.9776785714285715,0.3333333333333333,2
98,90,expanding_window,proposed,excluding_initial_observation_cold_start,15,0,7,0.4666666666666667,0.4666666666666667,0.6,13.6,97.17403591567108,84.7338302352318,85.44997004874871,0.0,2.5714285714285716,5.0,0.6391230936819171,5,0.9662414965986396,0.5,2
98,90,frozen_initial_window,coverage_only,all_available_policy_months,14,0,10,0.7142857142857143,0.7142857142857143,0.7142857142857143,14.0,96.376045203016,79.53573689173653,79.86447007121417,0.0,2.8,4.0,0.6367686548303533,0,1.0,0.0,0
98,90,frozen_initial_window,coverage_only,common_after_initial_window,14,0,10,0.7142857142857143,0.7142857142857143,0.7142857142857143,14.0,96.376045203016,79.53573689173653,79.86447007121417,0.0,2.8,4.0,0.6367686548303533,0,1.0,0.0,0
98,90,frozen_initial_window,coverage_only,common_excluding_new_sensor_cold_starts,13,0,10,0.7692307692307693,0.7692307692307693,0.7692307692307693,14.0,97.67145353465288,86.97593649218557,86.00789084592294,0.0,2.8,4.0,0.6452650290885585,0,1.0,0.0,0
98,90,frozen_initial_window,coverage_only,excluding_initial_observation_cold_start,14,0,10,0.7142857142857143,0.7142857142857143,0.7142857142857143,14.0,96.376045203016,79.53573689173653,79.86447007121417,0.0,2.8,4.0,0.6367686548303533,0,1.0,0.0,0
98,90,frozen_initial_window,multicover,all_available_policy_months,14,0,10,0.7142857142857143,0.7142857142857143,0.7142857142857143,14.0,96.376045203016,79.53573689173653,79.86447007121417,0.0,2.8,4.0,0.6367686548303533,0,1.0,0.0,0
98,90,frozen_initial_window,multicover,common_after_initial_window,14,0,10,0.7142857142857143,0.7142857142857143,0.7142857142857143,14.0,96.376045203016,79.53573689173653,79.86447007121417,0.0,2.8,4.0,0.6367686548303533,0,1.0,0.0,0
98,90,frozen_initial_window,multicover,common_excluding_new_sensor_cold_starts,13,0,10,0.7692307692307693,0.7692307692307693,0.7692307692307693,14.0,97.67145353465288,86.97593649218557,86.00789084592294,0.0,2.8,4.0,0.6452650290885585,0,1.0,0.0,0
98,90,frozen_initial_window,multicover,excluding_initial_observation_cold_start,14,0,10,0.7142857142857143,0.7142857142857143,0.7142857142857143,14.0,96.376045203016,79.53573689173653,79.86447007121417,0.0,2.8,4.0,0.6367686548303533,0,1.0,0.0,0
98,90,frozen_initial_window,proposed,all_available_policy_months,14,0,10,0.7142857142857143,0.7142857142857143,0.7142857142857143,14.0,96.376045203016,79.53573689173653,79.86447007121417,0.0,2.8,4.0,0.6367686548303533,0,1.0,0.0,0
98,90,frozen_initial_window,proposed,common_after_initial_window,14,0,10,0.7142857142857143,0.7142857142857143,0.7142857142857143,14.0,96.376045203016,79.53573689173653,79.86447007121417,0.0,2.8,4.0,0.6367686548303533,0,1.0,0.0,0
98,90,frozen_initial_window,proposed,common_excluding_new_sensor_cold_starts,13,0,10,0.7692307692307693,0.7692307692307693,0.7692307692307693,14.0,97.67145353465288,86.97593649218557,86.00789084592294,0.0,2.8,4.0,0.6452650290885585,0,1.0,0.0,0
98,90,frozen_initial_window,proposed,excluding_initial_observation_cold_start,14,0,10,0.7142857142857143,0.7142857142857143,0.7142857142857143,14.0,96.376045203016,79.53573689173653,79.86447007121417,0.0,2.8,4.0,0.6367686548303533,0,1.0,0.0,0
98,90,previous_month,coverage_only,all_available_policy_months,16,0,4,0.25,0.3125,0.5,11.625,94.80760994872173,71.95598956947475,77.99182285143735,0.0,1.0,3.0,0.6788348752962723,15,0.6918255763843998,4.4,10
98,90,previous_month,coverage_only,common_after_initial_window,14,0,4,0.2857142857142857,0.35714285714285715,0.5714285714285714,11.714285714285714,96.55306859679997,83.74949943807887,82.51161493492783,0.0,1.0,3.0,0.7014065241481209,13,0.7181320753153333,3.923076923076923,7
98,90,previous_month,coverage_only,common_excluding_new_sensor_cold_starts,13,0,4,0.3076923076923077,0.38461538461538464,0.6153846153846154,11.692307692307692,97.53795853208621,95.38194749871197,88.8586622376146,65.05382567426786,1.0,3.0,0.7101120033812343,12,0.7046512515262515,4.083333333333333,7
98,90,previous_month,coverage_only,excluding_initial_observation_cold_start,15,0,4,0.26666666666666666,0.3333333333333333,0.5333333333333333,11.666666666666666,96.33105130733819,83.74949943807887,82.03571110780221,0.0,1.0,3.0,0.6990905336493571,14,0.7144559746975713,4.0,7
98,90,previous_month,exact,all_available_policy_months,16,0,3,0.1875,0.25,0.5,11.625,94.78811043620954,71.95598956947475,77.99182285143735,0.0,1.3333333333333333,3.0,0.6788348752962723,15,0.6824238669826903,4.533333333333333,10
98,90,previous_month,exact,common_after_initial_window,14,0,3,0.21428571428571427,0.2857142857142857,0.5714285714285714,11.714285714285714,96.53078343964317,83.74949943807887,82.51161493492783,0.0,1.3333333333333333,3.0,0.7014065241481209,13,0.7072839490825917,4.076923076923077,7
98,90,previous_month,exact,common_excluding_new_sensor_cold_starts,13,0,3,0.23076923076923078,0.3076923076923077,0.6153846153846154,11.692307692307692,97.5139591320712,95.38194749871197,88.8586622376146,65.05382567426786,1.3333333333333333,3.0,0.7101120033812343,12,0.6928991147741149,4.25,7
98,90,previous_month,exact,excluding_initial_observation_cold_start,15,0,3,0.2,0.26666666666666666,0.5333333333333333,11.666666666666666,96.31025182732519,83.74949943807887,82.03571110780221,0.0,1.3333333333333333,3.0,0.6990905336493571,14,0.7043827146243112,4.142857142857143,7
98,90,previous_month,multicover,all_available_policy_months,16,0,4,0.25,0.3125,0.5,11.625,94.87728161893479,71.95598956947475,78.66683084256037,0.0,1.0,3.0,0.6945171097285068,14,0.7088035983624218,4.133333333333334,8
98,90,previous_month,multicover,common_after_initial_window,14,0,4,0.2857142857142857,0.35714285714285715,0.5714285714285714,11.714285714285714,96.44744345663752,83.74949943807887,82.48353730106659,0.0,1.0,3.0,0.710825676424416,12,0.7215133094657982,3.923076923076923,7
98,90,previous_month,multicover,common_excluding_new_sensor_cold_starts,13,0,4,0.3076923076923077,0.38461538461538464,0.6153846153846154,11.692307692307692,97.42420838114202,95.38194749871197,88.82842478576403,65.05382567426786,1.0,3.0,0.720255705832629,11,0.7083142551892552,4.083333333333333,7
98,90,previous_month,multicover,excluding_initial_observation_cold_start,15,0,4,0.26666666666666666,0.3333333333333333,0.5333333333333333,11.666666666666666,96.40536775556546,83.74949943807887,82.75571963166678,0.0,1.0,3.0,0.7158182503770738,13,0.7260990934835471,3.857142857142857,7
98,90,previous_month,proposed,all_available_policy_months,16,0,3,0.1875,0.25,0.5,11.625,94.78811043620954,71.95598956947475,77.99182285143735,0.0,1.3333333333333333,3.0,0.6788348752962723,15,0.6824238669826903,4.533333333333333,10
98,90,previous_month,proposed,common_after_initial_window,14,0,3,0.21428571428571427,0.2857142857142857,0.5714285714285714,11.714285714285714,96.53078343964317,83.74949943807887,82.51161493492783,0.0,1.3333333333333333,3.0,0.7014065241481209,13,0.7072839490825917,4.076923076923077,7
98,90,previous_month,proposed,common_excluding_new_sensor_cold_starts,13,0,3,0.23076923076923078,0.3076923076923077,0.6153846153846154,11.692307692307692,97.5139591320712,95.38194749871197,88.8586622376146,65.05382567426786,1.3333333333333333,3.0,0.7101120033812343,12,0.6928991147741149,4.25,7
98,90,previous_month,proposed,excluding_initial_observation_cold_start,15,0,3,0.2,0.26666666666666666,0.5333333333333333,11.666666666666666,96.31025182732519,83.74949943807887,82.03571110780221,0.0,1.3333333333333333,3.0,0.6990905336493571,14,0.7043827146243112,4.142857142857143,7
98,90,retrospective_oracle,exact,all_available_policy_months,16,0,16,1.0,1.0,1.0,11.625,98.42734340854071,98.0189247616685,94.34213204972207,92.1517331589274,0.0,0.0,1.0,15,0.6990905336493571,4.266666666666667,7
98,90,retrospective_oracle,exact,common_after_initial_window,14,0,14,1.0,1.0,1.0,11.5,98.43871301384796,98.0189247616685,94.16655955712365,92.1517331589274,0.0,0.0,1.0,13,0.7120916413902839,4.0,7
98,90,retrospective_oracle,exact,common_excluding_new_sensor_cold_starts,13,0,13,1.0,1.0,1.0,11.23076923076923,98.41301278912026,98.0189247616685,94.24921858383507,92.1517331589274,0.0,0.0,1.0,12,0.7147741147741148,3.8333333333333335,7
98,90,retrospective_oracle,exact,excluding_initial_observation_cold_start,15,0,15,1.0,1.0,1.0,11.666666666666666,98.44285867290446,98.0189247616685,94.22360813741645,92.1517331589274,0.0,0.0,1.0,14,0.7014065241481209,4.214285714285714,7
